datetime,machineID,Type,Air_temperature,Process_temperature,Rotational_speed,Torque,Tool_wear,Target,RUL_hours,Failure_Type,month,hour,dayofweek,machine_age_hours,hours_since_last,Temp_Difference,Temp_Rate_of_Change,Power,Torque_Speed_Ratio,RPM_Variance,Type_H,Type_L,Type_M
2016-10-29 08:32:09,12,M,304.6,317.4,1302,42.7,300,0,775.4391666666667,No Failure,10,8,5,1880,8.58611111111111,12.799999999999955,0.0,5822.239443699732,0.03277052954719877,5.364889636927175,False,False,True
2016-10-29 18:05:41,12,M,304.7,317.5,1303,42.7,300,0,765.8802777777778,No Failure,10,18,5,1888,9.55888888888889,12.800000000000011,0.10000000000002274,5826.711209785523,0.03274539877300614,5.3499952317430095,False,False,True
2016-10-30 00:26:50,12,M,304.7,317.5,1304,42.8,300,0,759.5277777777778,No Failure,10,0,6,1896,6.3525,12.800000000000011,0.0,5844.839142091152,0.03279693486590038,5.2849034127136845,False,False,True
2016-10-30 09:14:01,12,M,304.6,317.4,1301,42.6,300,0,750.7413888888889,No Failure,10,9,6,1904,8.786388888888888,12.799999999999955,-0.10000000000002274,5804.142928954423,0.03271889400921659,5.208940508833679,False,False,True
2016-10-30 18:50:08,12,M,304.7,317.5,1302,42.7,300,0,741.1394444444444,No Failure,10,18,6,1912,9.601944444444445,12.800000000000011,0.10000000000002274,5822.239443699732,0.03277052954719877,5.150787536384649,False,False,True
2016-10-31 01:10:56,12,M,304.6,317.4,1301,42.6,300,0,734.7927777777778,No Failure,10,1,0,1920,6.346666666666667,12.799999999999955,-0.10000000000002274,5804.142928954423,0.03271889400921659,5.203766296976245,False,False,True
2016-10-31 10:49:48,12,M,304.7,317.5,1301,42.6,300,0,725.145,No Failure,10,10,0,1928,9.647777777777778,12.800000000000011,0.10000000000002274,5804.142928954423,0.03271889400921659,5.127954598806651,False,False,True
2016-10-31 16:58:18,12,M,304.7,317.6,1302,42.8,300,0,719.0033333333333,No Failure,10,16,0,1936,6.141666666666667,12.900000000000034,0.10000000000002274,5835.874664879357,0.032847275518035304,5.034412192354076,False,False,True
2016-10-31 23:58:38,12,M,304.7,317.5,1300,42.6,300,0,711.9977777777777,No Failure,10,23,0,1944,7.0055555555555555,12.800000000000011,-0.10000000000002274,5799.68163538874,0.032744043043812454,5.054357586510713,False,False,True
2016-11-01 06:23:50,12,M,304.7,317.5,1300,42.6,300,0,705.5777777777778,No Failure,11,6,1,1952,6.42,12.800000000000011,0.0,5799.68163538874,0.032744043043812454,5.083988471228364,False,False,True
2016-11-01 22:59:02,12,M,304.7,317.6,1301,42.7,300,0,688.9911111111111,No Failure,11,22,1,1960,16.586666666666666,12.900000000000034,0.10000000000002274,5817.7676776139415,0.032795698924731186,5.062870041912639,False,False,True
2016-11-02 08:58:47,12,M,304.7,317.5,1299,42.5,300,0,678.9952777777778,No Failure,11,8,2,1968,9.995833333333334,12.800000000000011,-0.10000000000002274,5781.616538203753,0.032692307692307694,5.049792883211797,False,False,True
2016-11-02 18:26:12,12,M,304.7,317.6,1299,42.7,300,0,669.5383333333333,No Failure,11,18,2,1976,9.456944444444444,12.900000000000034,0.10000000000002274,5808.82414544236,0.03284615384615385,5.010356620985999,False,False,True
2016-11-03 04:24:04,12,M,304.7,317.5,1299,42.6,300,0,659.5738888888889,No Failure,11,4,3,1984,9.964444444444444,12.800000000000011,-0.10000000000002274,5795.2203418230565,0.03276923076923077,5.0181710628869975,False,False,True
2016-11-03 22:03:33,12,M,304.7,317.5,1299,42.6,300,0,641.9158333333334,No Failure,11,22,3,1992,17.658055555555556,12.800000000000011,0.0,5795.2203418230565,0.03276923076923077,5.005140214968797,False,False,True
2016-11-04 04:23:51,12,M,304.7,317.5,1298,42.6,300,0,635.5775,No Failure,11,4,4,2000,6.338333333333333,12.800000000000011,0.0,5790.759048257373,0.03279445727482679,4.965349320805112,False,False,True
2016-11-04 11:41:09,12,M,304.7,317.6,1298,42.6,300,0,628.2891666666667,No Failure,11,11,4,2008,7.288333333333333,12.900000000000034,0.10000000000002274,5790.759048257373,0.03279445727482679,4.938024061577805,False,False,True
2016-11-05 03:22:41,12,M,304.7,317.4,1296,42.4,300,0,612.5969444444445,No Failure,11,3,5,2016,15.692222222222222,12.699999999999989,-0.20000000000004547,5754.691689008043,0.03269082498072475,4.9942415820282156,False,False,True
2016-11-05 11:04:50,12,M,304.8,317.7,1298,42.7,300,0,604.8944444444444,No Failure,11,11,5,2024,7.7025,12.899999999999977,0.30000000000001137,5804.352379356569,0.03287143956889915,4.956175286393256,False,False,True
2016-11-05 17:05:34,12,M,304.7,317.5,1296,42.5,300,0,598.8822222222223,No Failure,11,17,5,2032,6.012222222222222,12.800000000000011,-0.19999999999998863,5768.264075067024,0.03276792598303778,4.962101266566315,False,False,True
2016-11-06 02:52:49,12,M,304.8,317.6,1297,42.6,300,0,589.0947222222222,No Failure,11,2,6,2040,9.7875,12.800000000000011,0.10000000000002274,5786.297754691689,0.03281972265023113,4.977500397202255,False,False,True
2016-11-06 10:34:05,12,M,304.8,317.7,1297,42.6,300,0,581.4069444444444,No Failure,11,10,6,2048,7.687777777777778,12.899999999999977,0.0999999999999659,5786.297754691689,0.03281972265023113,4.902352621400929,False,False,True
2016-11-07 03:31:00,12,M,304.8,317.7,1296,42.6,300,0,564.4583333333334,No Failure,11,3,0,2056,16.948611111111113,12.899999999999977,0.0,5781.836461126005,0.03284502698535081,4.940296611774593,False,False,True
2016-11-07 11:53:45,12,M,304.8,317.7,1297,42.7,300,0,556.0791666666667,No Failure,11,11,0,2064,8.379166666666666,12.899999999999977,0.0,5799.880613270778,0.032896764252696456,4.818713521269605,False,False,True
2016-11-07 20:16:41,12,M,304.9,317.8,1298,42.7,300,0,547.6969444444444,No Failure,11,20,0,2072,8.382222222222222,12.900000000000034,0.10000000000002274,5804.352379356569,0.03287143956889915,4.727729748144983,False,False,True
2016-11-08 06:15:10,12,M,304.7,317.5,1292,42.3,300,0,537.7222222222222,No Failure,11,6,1,2080,9.974722222222223,12.800000000000011,-0.30000000000001137,5723.399798927614,0.032714617169373544,4.861174797127717,False,False,True
2016-11-08 14:29:36,12,M,304.8,317.7,1295,42.5,300,0,529.4816666666667,No Failure,11,14,1,2088,8.240555555555556,12.899999999999977,0.19999999999998863,5763.813254021447,0.03279320987654321,4.880657366236343,False,False,True
2016-11-08 22:59:03,12,M,304.8,317.7,1295,42.6,300,0,520.9908333333333,No Failure,11,22,1,2096,8.490833333333333,12.899999999999977,0.0,5777.375167560322,0.03287037037037037,4.808326112075443,False,False,True
2016-11-09 07:28:19,12,M,304.7,317.6,1292,42.3,300,0,512.5030555555555,No Failure,11,7,2,2104,8.487777777777778,12.900000000000034,-0.0999999999999659,5723.399798927614,0.032714617169373544,4.894645137338851,False,False,True
2016-11-09 17:05:09,12,M,304.8,317.7,1295,42.5,300,0,502.88916666666665,No Failure,11,17,2,2112,9.613888888888889,12.899999999999977,0.0999999999999659,5763.813254021447,0.03279320987654321,4.851299005512152,False,False,True
2016-11-10 00:53:20,12,M,304.7,317.6,1292,42.4,300,0,495.0861111111111,No Failure,11,0,3,2120,7.803055555555556,12.900000000000034,-0.0999999999999659,5736.930294906166,0.03279195668986852,4.921589257180411,False,False,True
2016-11-10 14:41:10,12,M,304.8,317.6,1293,42.4,300,0,481.2888888888889,No Failure,11,14,3,2128,13.797222222222222,12.800000000000011,0.0,5741.3706434316355,0.03276661514683153,4.896854467261283,False,False,True
2016-11-10 20:57:43,12,M,304.8,317.6,1292,42.4,300,0,475.0130555555556,No Failure,11,20,3,2136,6.275833333333333,12.800000000000011,0.0,5736.930294906166,0.03279195668986852,4.881828028313467,False,False,True
2016-11-11 05:20:43,12,M,304.8,317.7,1292,42.4,300,0,466.6297222222222,No Failure,11,5,4,2144,8.383333333333333,12.899999999999977,0.0999999999999659,5736.930294906166,0.03279195668986852,4.839505793632116,False,False,True
2016-11-11 12:17:03,12,M,304.8,317.7,1292,42.4,300,0,459.69083333333333,No Failure,11,12,4,2152,6.938888888888889,12.899999999999977,0.0,5736.930294906166,0.03279195668986852,4.810023547830189,False,False,True
2016-11-11 19:42:35,12,M,304.8,317.6,1290,42.3,300,0,452.2652777777778,No Failure,11,19,4,2160,7.4255555555555555,12.800000000000011,-0.0999999999999659,5714.540046916889,0.03276529821843532,4.899354393127417,False,False,True
2016-11-12 04:37:53,12,M,304.9,317.8,1293,42.5,300,0,443.3436111111111,No Failure,11,4,5,2168,8.921666666666667,12.900000000000034,0.19999999999998863,5754.911611930295,0.03284389489953632,4.86658745626309,False,False,True
2016-11-12 10:51:53,12,M,304.8,317.7,1291,42.4,300,0,437.11027777777775,No Failure,11,10,5,2176,6.233333333333333,12.899999999999977,-0.10000000000002274,5732.489946380697,0.032817337461300305,4.8401383012864585,False,False,True
2016-11-12 17:48:16,12,M,304.9,317.8,1291,42.5,300,0,430.17055555555555,No Failure,11,17,5,2184,6.939722222222223,12.900000000000034,0.10000000000002274,5746.009969839142,0.03289473684210526,4.746642207389184,False,False,True
2016-11-13 11:46:35,12,M,304.9,317.8,1292,42.6,300,0,412.1986111111111,No Failure,11,11,6,2192,17.971944444444443,12.900000000000034,0.0,5763.991286863271,0.03294663573085847,4.744965108156429,False,False,True
2016-11-13 18:37:51,12,M,304.9,317.8,1290,42.5,300,0,405.3441666666667,No Failure,11,18,6,2200,6.854444444444445,12.900000000000034,0.0,5741.559148793565,0.03292021688613478,4.816680201480758,False,False,True
2016-11-14 03:00:42,12,M,304.7,317.6,1287,42.1,300,0,396.9633333333333,No Failure,11,3,0,2208,8.380833333333333,12.900000000000034,-0.19999999999998863,5674.294152144773,0.03268633540372671,4.957986754029634,False,False,True
2016-11-14 12:33:45,12,M,304.8,317.7,1289,42.3,300,0,387.4125,No Failure,11,12,0,2216,9.550833333333333,12.899999999999977,0.0999999999999659,5710.110170911528,0.032790697674418605,4.960085581889149,False,False,True
2016-11-14 21:52:49,12,M,304.8,317.7,1288,42.3,300,0,378.09472222222223,No Failure,11,21,0,2224,9.317777777777778,12.899999999999977,0.0,5705.680294906166,0.03281613653995345,5.008115862264914,False,False,True
2016-11-15 07:39:20,12,M,304.8,317.7,1287,42.3,300,0,368.31944444444446,No Failure,11,7,1,2232,9.775277777777777,12.899999999999977,0.0,5701.250418900804,0.032841614906832295,5.0336013804449475,False,False,True
2016-11-15 15:26:05,12,M,304.8,317.7,1287,42.3,300,0,360.54027777777776,No Failure,11,15,1,2240,7.779166666666667,12.899999999999977,0.0,5701.250418900804,0.032841614906832295,5.067060493115479,False,False,True
2016-11-16 00:55:38,12,M,304.9,317.8,1289,42.4,300,0,351.04777777777775,No Failure,11,0,2,2248,9.4925,12.900000000000034,0.10000000000002274,5723.609249329758,0.032868217054263564,5.044657711742948,False,False,True
2016-11-16 10:15:24,12,M,304.9,317.9,1290,42.5,300,0,341.7183333333333,No Failure,11,10,2,2256,9.329444444444444,13.0,0.0999999999999659,5741.559148793565,0.03292021688613478,5.010356620986641,False,False,True
2016-11-16 20:06:46,12,M,304.9,317.8,1288,42.3,300,0,331.8622222222222,No Failure,11,20,2,2264,9.856111111111112,12.900000000000034,-0.0999999999999659,5705.680294906166,0.03281613653995345,4.9441369111298155,False,False,True
2016-11-17 03:55:15,12,M,304.9,317.9,1288,42.5,300,0,324.0541666666667,No Failure,11,3,3,2272,7.808055555555556,13.0,0.0999999999999659,5732.657506702413,0.032971295577967415,4.927391163034269,False,False,True
2016-11-17 11:28:00,12,M,304.9,317.8,1287,42.3,300,0,316.5083333333333,No Failure,11,11,3,2280,7.545833333333333,12.900000000000034,-0.0999999999999659,5701.250418900804,0.032841614906832295,4.954033607038975,False,False,True
2016-11-17 21:18:41,12,M,304.9,317.8,1286,42.3,300,0,306.6636111111111,No Failure,11,21,3,2288,9.844722222222222,12.900000000000034,0.0,5696.820542895442,0.032867132867132866,4.961731100158994,False,False,True
2016-11-18 06:10:01,12,M,304.8,317.8,1286,42.2,300,0,297.80805555555554,No Failure,11,6,4,2296,8.855555555555556,13.0,0.0,5683.352882037534,0.03278943278943279,4.906638568398786,False,False,True
2016-11-18 13:53:04,12,M,304.8,317.8,1285,42.2,300,0,290.09055555555557,No Failure,11,13,4,2304,7.7175,13.0,0.0,5678.93347855228,0.0328149300155521,4.967486121513604,False,False,True
2016-11-19 16:02:45,12,M,304.8,317.7,1284,42.1,300,0,263.9291666666667,No Failure,11,16,5,2312,26.16138888888889,12.899999999999977,-0.10000000000002274,5661.06735924933,0.03276264591439689,5.010193690508505,False,False,True
2016-11-20 00:17:16,12,M,304.9,317.8,1284,42.2,300,0,255.68722222222223,No Failure,11,0,6,2320,8.241944444444444,12.900000000000034,0.10000000000002274,5674.514075067024,0.03284046692607004,5.060491224047077,False,False,True
2016-11-20 16:26:59,12,M,304.8,317.7,1283,42.1,300,0,239.52527777777777,No Failure,11,16,6,2328,16.161944444444444,12.899999999999977,-0.10000000000002274,5656.658428284182,0.03278816199376947,5.123973266997387,False,False,True
2016-11-20 23:26:51,12,M,304.9,317.8,1284,42.2,300,0,232.5275,No Failure,11,23,6,2336,6.997777777777777,12.900000000000034,0.10000000000002274,5674.514075067024,0.03284046692607004,5.089444859675852,False,False,True
2016-11-21 08:35:50,12,M,304.9,317.8,1282,42.1,300,0,223.37777777777777,No Failure,11,8,0,2344,9.149722222222222,12.900000000000034,0.0,5652.249497319035,0.0328137178487919,5.17249397076901,False,False,True
2016-11-21 14:46:50,12,M,304.9,317.8,1283,42.2,300,0,217.19444444444446,No Failure,11,14,0,2352,6.183333333333334,12.900000000000034,0.0,5670.09467158177,0.032866043613707166,5.193245220328007,False,False,True
2016-11-21 21:40:46,12,M,305.0,318.0,1285,42.4,300,0,210.29555555555555,No Failure,11,21,0,2360,6.898888888888889,13.0,0.19999999999998863,5705.847855227882,0.03297045101088647,5.09677769352723,False,False,True
2016-11-22 04:15:15,12,M,304.9,317.8,1283,42.2,300,0,203.72083333333333,No Failure,11,4,1,2368,6.574722222222222,12.900000000000034,-0.19999999999998863,5670.09467158177,0.032866043613707166,5.107017980500627,False,False,True
2016-11-22 11:59:23,12,M,304.9,317.9,1282,42.2,300,0,195.98527777777778,No Failure,11,11,1,2376,7.735555555555556,13.0,0.0999999999999659,5665.675268096515,0.03289166017147311,5.1293871217714875,False,False,True
2016-11-22 21:06:51,12,M,304.9,317.9,1283,42.3,300,0,186.86083333333335,No Failure,11,21,1,2384,9.124444444444444,13.0,0.0,5683.530914879356,0.03294392523364486,5.0974583502714355,False,False,True
2016-11-23 03:50:30,12,M,304.9,317.8,1281,42.1,300,0,180.13333333333333,No Failure,11,3,2,2392,6.7275,12.900000000000034,-0.0999999999999659,5647.840566353887,0.032839313572542904,5.108975695103872,False,False,True
2016-11-23 12:28:25,12,M,304.8,317.8,1280,42.0,300,0,171.5013888888889,No Failure,11,12,2,2400,8.631944444444445,13.0,0.0,5630.026809651475,0.03278688524590164,5.166177286466745,False,False,True
2016-11-23 20:36:47,12,M,304.9,317.8,1280,42.0,300,0,163.36194444444445,No Failure,11,20,2,2408,8.139444444444445,12.900000000000034,0.0,5630.026809651475,0.03278688524590164,5.1973698214894455,False,False,True
2016-11-24 13:48:27,12,M,304.9,317.8,1279,42.0,300,0,146.1675,No Failure,11,13,3,2416,17.194444444444443,12.900000000000034,0.0,5625.628351206435,0.0328125,5.302444565240956,False,False,True
2016-11-25 06:28:49,12,M,304.9,317.9,1281,42.1,300,0,129.4947222222222,No Failure,11,6,4,2424,16.672777777777778,13.0,0.0999999999999659,5647.840566353887,0.032839313572542904,5.253142888232685,False,False,True
2016-11-25 16:20:29,12,M,304.9,317.8,1278,42.0,300,0,119.63361111111111,No Failure,11,16,4,2432,9.86111111111111,12.900000000000034,-0.0999999999999659,5621.229892761394,0.0328381548084441,5.350147814104076,False,False,True
2016-11-25 23:51:46,12,M,305.0,317.9,1279,42.1,300,0,112.11222222222223,No Failure,11,23,4,2440,7.521388888888889,12.899999999999977,0.0999999999999659,5639.022704423593,0.032890625,5.35289355282413,False,False,True
2016-11-26 06:03:04,12,M,304.9,317.9,1279,42.1,300,0,105.92388888888888,No Failure,11,6,5,2448,6.1883333333333335,13.0,0.0,5639.022704423593,0.032890625,5.330888044880626,False,False,True
2016-11-26 12:49:03,12,M,305.0,318.0,1280,42.1,300,0,99.1575,No Failure,11,12,5,2456,6.766388888888889,13.0,0.10000000000002274,5643.43163538874,0.03286494925839188,5.290306885133323,False,False,True
2016-11-26 20:11:06,12,M,305.0,318.0,1279,42.2,300,0,91.79,No Failure,11,20,5,2464,7.3675,13.0,0.0,5652.417057640751,0.032968750000000005,5.220407365459058,False,False,True
2016-11-27 05:46:25,12,M,304.9,317.9,1277,42.0,300,0,82.20138888888889,No Failure,11,5,6,2472,9.588611111111112,13.0,-0.10000000000002274,5616.831434316354,0.03286384976525822,5.146823867054642,False,False,True
2016-11-27 20:58:11,12,M,304.9,317.9,1277,41.9,300,0,67.00527777777778,No Failure,11,20,6,2480,15.196111111111112,13.0,0.0,5603.458026139409,0.03278560250391236,5.249878521443404,False,False,True
2016-11-28 04:07:22,12,M,304.9,317.9,1276,42.0,300,0,59.852222222222224,No Failure,11,4,0,2488,7.1530555555555555,13.0,0.0,5612.432975871314,0.03288958496476116,5.280074210992443,False,False,True
2016-11-28 10:09:13,12,M,304.9,317.9,1276,42.0,300,0,53.82138888888889,No Failure,11,10,0,2496,6.030833333333334,13.0,0.0,5612.432975871314,0.03288958496476116,5.282276874578917,False,False,True
2016-11-29 00:18:02,12,M,304.9,317.9,1275,41.9,300,0,39.67444444444445,No Failure,11,0,1,2504,14.146944444444445,13.0,0.0,5594.682054289544,0.032836990595611286,5.390846361186388,False,False,True
2016-11-29 15:10:59,12,M,305.0,318.0,1275,42.0,300,0,24.791944444444443,No Failure,11,15,1,2512,14.8825,13.0,0.10000000000002274,5608.034517426274,0.032915360501567396,5.375682206361862,False,False,True
2016-11-29 23:46:03,12,M,305.0,318.0,1275,42.0,300,0,16.2075,No Failure,11,23,1,2520,8.584444444444445,13.0,0.0,5608.034517426274,0.032915360501567396,5.435371680597903,False,False,True
2016-11-30 06:12:06,12,M,305.0,317.9,1275,41.9,300,0,9.773333333333333,No Failure,11,6,2,2528,6.434166666666667,12.899999999999977,-0.10000000000002274,5594.682054289544,0.032836990595611286,5.44077575502344,False,False,True
2016-11-30 15:58:30,12,M,305.0,318.0,1275,42.0,300,1,0.0,Power Failure,11,15,2,2536,9.773333333333333,13.0,0.10000000000002274,5608.034517426274,0.032915360501567396,5.455422316666835,False,False,True
2015-01-10 03:01:17,13,M,300.0,310.0,1499,40.0,13,0,18131.06472222222,No Failure,1,3,5,0,8.0,10.0,0.0,6279.323056300268,0.02666666666666667,0.0,False,False,True
2015-01-15 05:32:12,13,M,300.0,310.0,1499,40.0,21,0,18008.549444444445,No Failure,1,5,3,8,122.51527777777778,10.0,0.0,6279.323056300268,0.02666666666666667,0.0,False,False,True
2015-01-21 20:19:33,13,M,300.0,310.1,1500,40.1,31,0,17849.76027777778,No Failure,1,20,2,16,158.78916666666666,10.100000000000023,0.10000000000002274,6299.220844504021,0.026715522984676884,0.5773502691896586,False,False,True
2015-01-23 08:25:50,13,M,300.0,310.0,1498,39.9,33,0,17813.655555555557,No Failure,1,8,4,24,36.10472222222222,10.0,-0.10000000000002274,6259.446213136729,0.026617745163442293,0.816496580927726,False,False,True
2015-02-08 08:23:05,13,M,300.0,310.0,1497,40.0,57,0,17429.70138888889,No Failure,2,8,6,32,383.95416666666665,10.0,0.0,6270.945040214478,0.0267022696929239,1.140175425099118,False,False,True
2015-02-15 00:04:47,13,M,300.2,310.3,1501,40.4,67,0,17270.006388888887,No Failure,2,0,6,40,159.695,10.100000000000023,0.30000000000001137,6350.57808310992,0.026897470039946737,1.4142135623730951,False,False,True
2015-03-28 23:48:12,13,M,300.2,310.4,1498,40.6,130,0,16262.282777777778,No Failure,3,23,5,48,1007.7236111111112,10.199999999999989,0.0999999999999659,6369.261058981234,0.027084723148765845,1.3451854182691005,False,False,True
2015-04-02 15:20:27,13,M,300.2,310.4,1497,40.6,137,0,16150.745277777778,No Failure,4,15,3,56,111.5375,10.199999999999989,0.0,6365.009215817695,0.02710280373831776,1.4078859531733632,False,False,True
2015-04-05 15:36:51,13,M,300.2,310.3,1496,40.5,142,0,16078.471944444444,No Failure,4,15,6,64,72.27333333333333,10.100000000000023,-0.0999999999999659,6345.090482573726,0.027054108216432865,1.581138830084185,False,False,True
2015-04-16 16:03:51,13,M,300.3,310.5,1497,40.8,159,0,15814.021944444445,No Failure,4,16,3,72,264.45,10.199999999999989,0.19999999999998863,6396.363941018767,0.027236315086782373,1.5491933384829508,False,False,True
2015-04-25 06:33:42,13,M,300.3,310.5,1496,40.8,172,0,15607.524444444445,No Failure,4,6,5,80,206.4975,10.199999999999989,0.0,6392.091152815013,0.02725450901803607,1.6124515496596694,False,False,True
2015-04-26 22:13:29,13,M,300.3,310.5,1495,40.7,175,0,15567.861388888889,No Failure,4,22,6,88,39.66305555555556,10.199999999999989,0.0,6372.1619470509395,0.027205882352941177,1.7645499039800845,False,False,True
2015-04-27 07:28:16,13,M,300.3,310.5,1495,40.8,175,0,15558.615,No Failure,4,7,0,96,9.24638888888889,10.199999999999989,0.0,6387.818364611259,0.02727272727272727,1.8536173919925185,False,False,True
2015-04-27 22:05:38,13,M,300.3,310.5,1495,40.8,176,0,15543.992222222223,No Failure,4,22,0,104,14.622777777777777,10.199999999999989,0.0,6387.818364611259,0.02727272727272727,1.9057460827371016,False,False,True
2015-05-16 09:35:04,13,M,300.4,310.6,1493,40.9,204,0,15100.501666666667,No Failure,5,9,5,112,443.49055555555555,10.200000000000045,0.10000000000002274,6394.908260723861,0.027376171352074964,2.1536237457120477,False,False,True
2015-05-24 08:56:53,13,M,300.4,310.7,1493,41.0,215,0,14909.138055555555,No Failure,5,8,6,120,191.3636111111111,10.300000000000011,0.0999999999999659,6410.543733243968,0.02744310575635877,2.3157072353817627,False,False,True
2015-05-29 05:25:27,13,M,300.4,310.6,1492,40.9,223,0,14792.661944444444,No Failure,5,5,4,128,116.47611111111111,10.200000000000045,-0.0999999999999659,6390.625,0.02739450770261219,2.5277867557118583,False,False,True
2015-06-01 17:42:04,13,M,300.4,310.6,1492,41.0,228,0,14708.385,No Failure,6,17,0,136,84.27694444444444,10.200000000000045,0.0,6406.25,0.027461486939048894,2.6746204910680507,False,False,True
2015-07-02 12:17:09,13,M,300.5,310.8,1489,41.2,274,0,13969.800277777778,No Failure,7,12,3,144,738.5847222222222,10.300000000000011,0.19999999999998863,6424.555965147453,0.0276510067114094,3.089313782884805,False,False,True
2015-07-08 04:12:28,13,M,300.6,311.0,1490,41.5,283,0,13833.878333333334,No Failure,7,4,2,152,135.92194444444445,10.399999999999977,0.19999999999998863,6475.682808310992,0.027833668678739102,3.2831307266723737,False,False,True
2015-08-18 07:58:39,13,M,300.8,311.3,1487,41.9,300,0,12846.10861111111,No Failure,8,7,1,160,987.7697222222222,10.5,0.30000000000001137,6524.935070375334,0.028158602150537632,3.709704134011762,False,False,True
2015-08-21 01:20:48,13,M,300.8,311.3,1486,41.9,300,0,12780.739444444445,No Failure,8,1,4,168,65.36916666666667,10.5,0.0,6520.5470844504025,0.028177538668459987,4.116538284273165,False,False,True
2015-08-30 01:50:56,13,M,300.8,311.3,1485,42.0,300,0,12564.237222222222,No Failure,8,1,6,176,216.50222222222223,10.5,0.0,6531.710790884718,0.02826379542395693,4.508665350312213,False,False,True
2015-09-10 06:25:15,13,M,300.9,311.5,1485,42.2,300,0,12295.665277777778,No Failure,9,6,3,184,268.57194444444445,10.600000000000023,0.19999999999998863,6562.814175603218,0.028398384925975777,4.804700295287465,False,False,True
2015-09-12 12:36:27,13,M,301.0,311.5,1485,42.3,300,0,12241.478611111112,No Failure,9,12,5,192,54.18666666666667,10.5,0.0,6578.365867962466,0.028465679676985194,5.033222956847086,False,False,True
2015-09-24 01:17:53,13,M,301.0,311.7,1484,42.5,300,0,11964.788055555555,No Failure,9,1,3,200,276.69055555555553,10.699999999999989,0.19999999999998863,6605.018431635389,0.02861952861952862,5.278694477294032,False,False,True
2015-10-10 07:52:14,13,M,301.2,311.9,1485,42.9,300,0,11574.215555555556,No Failure,10,7,5,208,390.5725,10.699999999999989,0.19999999999998863,6671.676022117963,0.028869448183041723,5.41313165385744,False,False,True
2015-10-15 13:02:47,13,M,301.1,311.8,1482,42.7,300,0,11449.039722222222,No Failure,10,13,3,216,125.17583333333333,10.699999999999989,-0.0999999999999659,6627.157339142092,0.028792987188132165,5.699136665334303,False,False,True
2015-10-22 12:13:35,13,M,301.2,312.0,1482,43.0,300,0,11281.859722222222,No Failure,10,12,3,224,167.18,10.800000000000011,0.19999999999998863,6673.718163538874,0.02899527983816588,5.928556590876958,False,False,True
2015-10-25 22:46:15,13,M,301.2,312.0,1482,43.0,300,0,11199.315277777778,No Failure,10,22,6,232,82.54444444444445,10.800000000000011,0.0,6673.718163538874,0.02899527983816588,6.114332136158745,False,False,True
2015-10-26 05:50:41,13,M,301.3,312.0,1482,43.1,300,0,11192.24138888889,No Failure,10,5,0,240,7.073888888888889,10.699999999999989,0.0,6689.238438337802,0.029062710721510454,6.265625628469065,False,False,True
2015-11-29 00:39:56,13,M,301.4,312.3,1477,43.4,300,0,10381.420555555556,No Failure,11,0,6,248,810.8208333333333,10.900000000000034,0.30000000000001137,6713.073894101876,0.02936400541271989,6.676571942488553,False,False,True
2015-12-12 06:29:04,13,M,301.4,312.3,1475,43.5,300,0,10063.601666666667,No Failure,12,6,5,256,317.81888888888886,10.900000000000034,0.0,6719.430713806971,0.029471544715447155,7.141561029592459,False,False,True
2015-12-22 15:23:02,13,M,301.6,312.6,1476,43.9,300,0,9814.702222222222,No Failure,12,15,1,264,248.89944444444444,11.0,0.30000000000001137,6785.816018766756,0.02972241029113067,7.463577633236216,False,False,True
2015-12-25 01:11:17,13,M,301.6,312.6,1476,43.9,300,0,9756.898055555555,No Failure,12,1,4,272,57.80416666666667,11.0,0.0,6785.816018766756,0.02972241029113067,7.732067896079276,False,False,True
2015-12-28 09:22:57,13,M,301.6,312.6,1476,43.9,300,0,9676.703611111112,No Failure,12,9,0,280,80.19444444444444,11.0,0.0,6785.816018766756,0.02972241029113067,7.957576004853235,False,False,True
2016-01-09 02:01:22,13,M,301.8,312.9,1476,44.3,300,0,9396.063333333334,No Failure,1,2,5,288,280.6402777777778,11.099999999999966,0.2999999999999545,6847.645777479893,0.029993229519295866,8.147937707720226,False,False,True
2016-01-15 08:38:48,13,M,301.7,312.8,1473,44.2,300,0,9245.439444444444,No Failure,1,8,4,296,150.6238888888889,11.100000000000023,-0.0999999999999659,6818.301776139411,0.029986431478968793,8.44579402423823,False,False,True
2016-01-16 16:31:23,13,M,301.7,312.8,1472,44.2,300,0,9213.563055555556,No Failure,1,16,5,304,31.87638888888889,11.100000000000023,0.0,6813.672922252011,0.030006788866259338,8.74654356254507,False,False,True
2016-01-21 15:16:21,13,M,301.8,312.9,1472,44.3,300,0,9094.81361111111,No Failure,1,15,3,312,118.74944444444445,11.099999999999966,0.0999999999999659,6829.0884718498655,0.030074677528852678,9.003560549255132,False,False,True
2016-01-28 00:54:06,13,M,301.8,313.0,1472,44.4,300,0,8941.184444444445,No Failure,1,0,3,320,153.62916666666666,11.199999999999989,0.10000000000002274,6844.50402144772,0.03014256619144603,9.22430511627026,False,False,True
2016-02-01 05:11:30,13,M,301.8,312.9,1470,44.3,300,0,8840.894444444444,No Failure,2,5,0,328,100.29,11.099999999999966,-0.10000000000002274,6819.809819034852,0.030115567641060503,9.496988947600645,False,False,True
